specie;sex;birth_time;death_time;age;max_stamina;max_energie;max_health;max_speed;view_dist;scout_pattern;generation;fearful;patient;eater;reproductive;sociable
Cervus elaphus;Femelle;67000;113540;46540;293.4392665935755;2340000.0;800.0;0.8400000000000001;320.0;[-0.14159830107481772, 0.10986702888348049, 0.47970309551234874];2;0.49932657451163814;0.5437063891511014;0.985881581915226;0.9976275383627848;0.3092437839232595
Cervus elaphus;Male;67000;101530;34530;53.319266593575485;2340000.0;800.0;0.8400000000000001;320.0;[-0.020480330042744056, 0.06857388743049017, 0.41235277497446393];2;0.3273403621220324;0.5888984037664222;0.8269552335648614;0.9842446514372579;0.33770113656203493
Canis lupus lupus;Male;67200;159720;92520;75.0057200000142;2340000.0;1200.0;0.8400000000000001;320.0;[-0.17213718146471585, 0.07348542351089221, 0.4245168010207987];2;0.44297627604366174;0.5234951924662952;0.8214226026577094;0.9540791700914206;0.4058351179016024
Canis lupus lupus;Male;67200;71510;4310;-161.01227999998582;2340000.0;1200.0;0.8400000000000001;320.0;[-0.0684261880795888, 0.10204962968132755, 0.4711709198085676, 0.5685074662483768, 0.39704322645934786];2;0.3417943237012129;0.47195021570334617;0.8121670018333882;0.9525278394381087;0.4961484166717499
Meles meles;Femelle;67400;91220;23820;-76.06435194923218;535680.0;357.12;0.5212800000000001;160.704;[-0.30779273269599683, 0.047445058874905605, -0.0993734463847455, -0.045381963481194554];5;0.18576110898517895;0.4158461663387907;0.7489747803827866;0.742415678258675;0.4780444244348159
Cervus elaphus;Femelle;67630;117180;49550;75.22342730889731;2012400.0;688.0;0.6864000000000001;275.2;[-0.19374118282231512, -0.029347460919520785, 0.11696235410422592, 0.6112767568873032, 0.45847192588668434, 0.2742385715250379];4;0.4951176618007003;0.5626600412370104;0.5971217861224813;0.7816328351698978;0.249197582404416
Cervus elaphus;Femelle;67630;70080;2450;-160.7765726911027;2012400.0;688.0;0.6864000000000001;275.2;[-0.25448410531480575, -0.0141349732852524, 0.1965947997176093, 0.48368344083861664];4;0.338763388077214;0.5370494806331437;0.9125071423146436;0.8350702556625967;0.24878932299017467
Meles meles;Male;67760;100990;33230;-76.05581542023566;576000.0;384.0;0.5760000000000001;172.8;[-0.17094025968147758];3;0.2674389517783685;0.5190112374397738;0.8852331836502307;0.8555510426685237;0.196652538312913
Cervus elaphus;Femelle;67820;106960;39140;85.3688082635059;2106000.0;720.0;0.6960000000000002;288.0;[-0.2532311425767142, 0.037027316192270815, 0.13657087830139591, 0.0005900569341253936];3;0.3514757136561467;0.4967163613518104;0.800877847637676;0.9271469633713476;0.4801109866794519
Cervus elaphus;Femelle;67820;71340;3520;-136.2311917364941;2106000.0;720.0;0.6960000000000002;288.0;[-0.18073135024802556, 0.052462989498443885, 0.40573737974013724];3;0.3653541462437695;0.39593445821458173;0.6886686375981834;0.745204954491713;0.25528066511230557
Vulpes vulpes;Femelle;68100;124810;56710;124.17151838647118;550400.0;275.2;1.1504;247.68000000000004;[-0.16492669711756225, 0.18473594107519306, 0.36245409029876174, 0.72096249497812, 0.6347066624938846];4;0.47448461449330626;0.44937883295218495;0.6972077910846664;0.8736515093927013;0.2110120638456661
Vulpes vulpes;Femelle;68110;99390;31280;-31.828481613528837;550400.0;275.2;1.1504;247.68000000000004;[-0.4686670234986041, 0.04662871513087406, 0.14894769665923155, 0.5035030560719037, 0.28048233031815023, 0.1906412205340521, 0.0736928689672742];4;0.04559870360921861;0.2512299985642983;0.7164249737395154;0.7242909631458826;0.22367209557044576
Vulpes vulpes;Femelle;68110;68640;530;-187.82848161352882;550400.0;275.2;1.1504;247.68000000000004;[-0.41081453689845, 0.12510188205048844, 0.16460872663206658, 0.6377274223010427, 0.20965577421295326, 0.24201711219572497, 0.0968460731976967];4;0.39008319510336853;0.2713348389290022;0.93354120743036;0.6669805182198878;0.18670823956033789
Canis lupus lupus;Femelle;68380;139270;70890;133.311152866576;2106000.0;1080.0;0.8160000000000001;288.0;[-0.22336047594328978, 0.05919592956298095, 0.18713106790277648, 0.6354486297663049, 0.3519041524018483, 0.3351136130803421];3;0.42130582514329695;0.46490235451137146;0.8012516635755794;0.9514151223557018;0.3919884637927887
Canis lupus lupus;Male;68380;81300;12920;-102.688847133424;2106000.0;1080.0;0.8160000000000001;288.0;[-0.079523944475223, 0.09118691915429028, 0.30693712936216133, 0.6110378184989641, 0.5103739156326184];3;0.32070934640914023;0.45568370838178174;0.8707279796596549;0.9836680608198073;0.3034495736357874
Canis lupus lupus;Male;68380;69830;1450;-338.688847133424;2106000.0;1080.0;0.8160000000000001;288.0;[-0.11202607409627502, 0.10109726216153431, 0.3717498186173767, 0.6337102884490315, 0.6037482494648994];3;0.3827846137526348;0.4074181077779654;0.8573609375788599;0.7552384713477426;0.3067030223361745
Cervus elaphus;Male;68640;105550;36910;99.12357946128698;2106000.0;720.0;0.6960000000000002;288.0;[-0.14587483996734044, 0.1893744134274304, 0.3883674290194294];3;0.47951513562882675;0.3002793285596451;0.810573571159462;0.8345004642927446;0.42697730623838787
Cervus elaphus;Male;68640;72160;3520;-136.960420538713;2106000.0;720.0;0.6960000000000002;288.0;[-0.11891837320180874, 0.026331654272372274, 0.18844723449021042, 0.025025163708994963];3;0.3352816361825966;0.41560253406939335;0.7167375870569528;0.8511666808836982;0.3698820814323187
Alces alces;Femelle;68650;119430;50780;407.78192609988525;2800000.0;1200.0;0.8400000000000001;352.0;[-0.18064181001880333, 0.20544107857164415, 0.4428135870578305, 0.7019493823959317, 0.6142535145119538];2;0.4931616755028893;0.5393359632661086;0.8824926780873519;0.8508842247657629;0.38148604943309633
Alces alces;Male;68650;126850;58200;87.78192609988524;2800000.0;1200.0;0.8400000000000001;352.0;[-0.10661901310232483, 0.09052268236146893, 0.41614269267950915];2;0.3103600582627609;0.544212119064526;0.9266584763901305;0.9218738949454421;0.37178926143118496
Vulpes vulpes;Male;69110;82890;13780;-22.8730604056212;640000.0;320.0;1.24;288.0;[-0.004914867571858373, 0.16180046035670057, 0.4921386750096235];2;0.3081719720004746;0.5818893901209331;0.9825661518429016;0.8666693112493983;0.35877996871680295
Meles meles;Male;69380;104490;35110;115.71197638530148;607680.0;405.12;0.5620800000000001;182.304;[-0.17970466389666206];5;0.4550725519841331;0.4105117708839597;0.5809429829090516;0.8440266353405101;0.21756951148896445
Meles meles;Male;69380;104460;35080;-40.288023614698524;607680.0;405.12;0.5620800000000001;182.304;[-0.020197942335270638, 0.330854608794083, 0.2324337258314393];5;0.3768764274056235;0.29938386046580084;0.9882825232726267;0.4944555280650274;0.20341436992211795
Meles meles;Male;69380;70380;1000;-196.28802361469855;607680.0;405.12;0.5620800000000001;182.304;[-0.12283997235595562, 0.44458306170416617, 0.33148816412202536];5;0.31483455924672477;0.40432579276782205;0.6198103697000823;0.8978585276317399;0.2999236983668785
Cervus elaphus;Male;69560;130400;60840;535.7026249575207;2340000.0;800.0;0.8400000000000001;320.0;[-0.03465436244661337, 0.06157191510154636, 0.4803532247620892];2;0.3234167139286068;0.5947513381223648;0.9675741029989141;0.8558153019157116;0.3084950065906471
Cervus elaphus;Femelle;69560;107960;38400;295.5826249575207;2340000.0;800.0;0.8400000000000001;320.0;[-0.10807071706652066, 0.20414572093704217, 0.3114699731842777];2;0.4609454079083052;0.4073577245343228;0.9292036010208855;0.8110291068164361;0.45598016867931646
Cervus elaphus;Femelle;69560;117730;48170;127.5826249575207;2340000.0;800.0;0.8400000000000001;320.0;[-0.0077981110144465186, 0.09475944838170458, 0.41295349564541894, 0.7356461956873016, 0.6688701788988672];2;0.43819555575325725;0.5069390077927896;0.8982009082901188;0.8015189488511831;0.48438993674353814
Cervus elaphus;Femelle;69830;134370;64540;527.0550967397293;2340000.0;800.0;0.8400000000000001;320.0;[-0.18313199777217845, 0.08834117569306785, 0.4850575765255984, 0.6874827963906173, 0.6550146320909399];2;0.41987467156528074;0.5512385144255265;0.8134815127986107;0.822446154760329;0.32246142315787507
Cervus elaphus;Femelle;69830;118600;48770;395.05509673972927;2340000.0;800.0;0.8400000000000001;320.0;[-0.1879998961609784, 0.13582297450800568, 0.46619603019521993];2;0.49743825479733195;0.4626567637858692;0.9512167676940309;0.8031764550966836;0.47055837325487937
Cervus elaphus;Femelle;69830;91320;21490;155.05509673972927;2340000.0;800.0;0.8400000000000001;320.0;[-0.08667082266597599, 0.132643300495482, 0.43686006712665254, 0.7126347545659425, 0.6796626294317589];2;0.4519474562447566;0.5537747038222052;0.9118394661763948;0.8641240488229202;0.49287920773500593
Vulpes vulpes;Male;69850;100900;31050;-6.111479780650541;550400.0;275.2;1.1504;247.68000000000004;[-0.0695188604136646, 0.2289032212972627, 0.35746543275231024];4;0.49631477480134867;0.44376598614567686;0.8112123372702051;0.5588247041483992;0.17828471402389376
Cervus elaphus;Femelle;70010;134420;64410;112.4258517043765;2106000.0;720.0;0.6960000000000002;288.0;[-0.12838085122794102, 0.055277055168235556, 0.4751080190880989];3;0.415030806553501;0.41750646184052537;0.7385534413370543;0.8439832398257228;0.40984853174687336
Cervus elaphus;Femelle;70010;75170;5160;-123.6581482956235;2106000.0;720.0;0.6960000000000002;288.0;[-0.3035626286782961, 0.08479531988552327, 0.36648659890657725, 0.45927067313512016, 0.3930781321697862, 0.3125808589724061];3;0.40003903831016036;0.3250861911421239;0.9670930598726588;0.998197917387684;0.34242649479923304
Vulpes vulpes;Male;70210;121850;51640;98.07534785155669;640000.0;320.0;1.24;288.0;[-0.04109968355130716, 0.22395408128547428, 0.4351539964278152, 0.6936164901631515, 0.6126640746248848];2;0.44382621206403294;0.4037600766235244;0.9286620665561583;0.9707901418711826;0.3449188097605955
Vulpes vulpes;Male;70210;102860;32650;-57.92465214844333;640000.0;320.0;1.24;288.0;[-0.13926192491756054, 0.0652659379114302, 0.35408917489291813, 0.7055108587712822, 0.5547077711175726];2;0.4303609344615713;0.48278385980205946;0.8526814329510102;0.9155738405332012;0.361160147759115
Cervus elaphus;Femelle;70480;136200;65720;493.5578964731412;2340000.0;800.0;0.8400000000000001;320.0;[-0.0775303187242747, 0.23947620928793628, 0.39829430681229894, 0.5990954731112973, 0.5077307362284533];2;0.3075689241470086;0.588981157680409;0.879258381648327;0.9476227236159047;0.42482165690170337
Cervus elaphus;Femelle;70480;134280;63800;253.4378964731413;2340000.0;800.0;0.8400000000000001;320.0;[-0.12041375219605144, 0.13174253044521084, 0.3092029414669172, 0.6707702107550305, 0.557363124645649];2;0.4901032682260694;0.4557398284296059;0.8697634311757079;0.9573931744348714;0.44889599311913997
Cervus elaphus;Male;70480;93160;22680;123.71321292577268;2106000.0;720.0;0.6960000000000002;288.0;[-0.20333317550955743, -0.1345584556671936, 0.2157729735035495, 0.5288929310559131];3;0.3619411095685019;0.4069836310874303;0.8720041824028418;0.9983670456776925;0.4021600204306859
Cervus elaphus;Male;70480;75600;5120;-112.28678707422733;2106000.0;720.0;0.6960000000000002;288.0;[-0.29841771723079547, -0.10803664001518176, 0.19470479096319354, 0.6482396301968429];3;0.13259858825757587;0.4582340254225227;0.8292495145695159;0.9322572318327074;0.4304836197405304
Cervus elaphus;Male;70480;71480;1000;-348.28678707422733;2106000.0;720.0;0.6960000000000002;288.0;[-0.20809307325205745, -0.06770087872681728, 0.18363135562381916, 0.5264313252739519];3;0.2104341624969986;0.5222449027392199;0.8695935452730825;0.828519757933877;0.3886238946510619
Cervus elaphus;Male;71020;123340;52320;135.54919599812476;2012400.0;688.0;0.6384000000000001;275.2;[-0.32490229200917214, -0.03779600337850145, 0.2756481269569515, 0.4482344226159897, 0.3853950820463042];4;0.32251047937631466;0.3324115922777829;0.8490013225716617;0.9086229445194202;0.4424340329293188
Cervus elaphus;Male;71020;77330;6310;-100.45080400187527;2012400.0;688.0;0.6384000000000001;275.2;[-0.40407410011651435, -0.07110703433605131, 0.1347456274559789, 0.47219723954784204, 0.3983524338051353];4;0.2619079885098328;0.5437691912658512;0.8124750359988585;0.8767852426084789;0.37843143812352653
Cervus elaphus;Femelle;71020;72030;1010;-336.45080400187527;2012400.0;688.0;0.6384000000000001;275.2;[-0.01766200635042439, 0.07586957476088646, 0.3925965428774748];4;0.43361678245935;0.2984875333322817;0.6830471704886398;0.9253116704785607;0.34924815041478086
Meles meles;Femelle;71610;76340;4730;-97.80086932187439;576000.0;384.0;0.5760000000000001;172.8;[-0.31886324645742825, -0.47437147134386537];3;0.3142745013041942;0.3456198825158683;0.7114189726329263;0.764469340759735;0.27981637716249114
Meles meles;Male;71610;96760;25150;-72.63877635185156;576000.0;384.0;0.5760000000000001;172.8;[-0.14543781429136793];3;0.1415405018059149;0.5039929237990358;0.770633340090561;0.7342566400209338;0.2695199364933244
Cervus elaphus;Male;71660;120840;49180;120.54898273428056;2106000.0;720.0;0.6960000000000002;288.0;[-0.08980709594692182, 0.1826745117927111, 0.3857812718159131, 0.6272645570364503, 0.5155353159017331];3;0.22046499851432347;0.5241817501903214;0.9568494183057883;0.8982607745922507;0.44854078608882747
Cervus elaphus;Femelle;71660;76700;5040;-115.45101726571943;2106000.0;720.0;0.6960000000000002;288.0;[-0.17875267635870604, 0.05073344820332293, 0.13230579059455072, 0.5917966188592895];3;0.2440490923843584;0.45908208257879335;0.7998288701431162;0.8735804401037902;0.17181926440350914
